condition,question_id,turn_index,mode,current_goal,gold_hop_ids,gold_calls,unit_id,node_id,generated_action,generated_tool,dependencies,valid_tool,schema_valid,schema_error,match_strength,primary_hop_id,primary_gold_call,primary_score,best_candidate_hop_id,best_candidate_gold_call,best_candidate_score,best_candidate_reason,unmatched_reason
smoke_explicit,multi_turn_base_59,0,llmcompiler_explicit_dag,I recently moved to San Francisco and I’m planning a trip to Rivermist. How far apart are these places? I'd like to gauge the distance before setting off on this adventure.,h1 | h2 | h3,"get_zipcode_based_on_city('San Francisco') | get_zipcode_based_on_city('Rivermist') | estimate_distance(cityA='94016', cityB='83214')",u2,2,"2. si_unit_conversion(value=300.00, unit_in=""miles"", unit_out=""km"")",si_unit_conversion,,True,True,,wrong,,,,h1,"get_zipcode_based_on_city({""_arg0"": ""San Francisco""})",5,schema_valid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_59,0,llmcompiler_explicit_dag,I recently moved to San Francisco and I’m planning a trip to Rivermist. How far apart are these places? I'd like to gauge the distance before setting off on this adventure.,h1 | h2 | h3,"get_zipcode_based_on_city('San Francisco') | get_zipcode_based_on_city('Rivermist') | estimate_distance(cityA='94016', cityB='83214')",u3,3,"3. add(a=1.result, b=2.result)",add,,True,False,"syntax_error: invalid decimal literal; missing_required: a, b",wrong,,,,h1,"get_zipcode_based_on_city({""_arg0"": ""San Francisco""})",0,schema_invalid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_59,0,llmcompiler_explicit_dag,I recently moved to San Francisco and I’m planning a trip to Rivermist. How far apart are these places? I'd like to gauge the distance before setting off on this adventure.,h1 | h2 | h3,"get_zipcode_based_on_city('San Francisco') | get_zipcode_based_on_city('Rivermist') | estimate_distance(cityA='94016', cityB='83214')",u4,4,"4. si_unit_conversion(value=3.result, unit_in=""km"", unit_out=""mi"")",si_unit_conversion,,True,False,"syntax_error: invalid decimal literal; missing_required: unit_in, unit_out, value",wrong,,,,h1,"get_zipcode_based_on_city({""_arg0"": ""San Francisco""})",0,schema_invalid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_59,0,llmcompiler_explicit_dag,I recently moved to San Francisco and I’m planning a trip to Rivermist. How far apart are these places? I'd like to gauge the distance before setting off on this adventure.,h1 | h2 | h3,"get_zipcode_based_on_city('San Francisco') | get_zipcode_based_on_city('Rivermist') | estimate_distance(cityA='94016', cityB='83214')",u5,5,"5. subtract(a=4.result, b=220.00)",subtract,,True,False,"syntax_error: invalid decimal literal; missing_required: a, b",wrong,,,,h1,"get_zipcode_based_on_city({""_arg0"": ""San Francisco""})",0,schema_invalid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_59,1,llmcompiler_explicit_dag,"Now that I have the distance sorted, I'm considering the fuel situation. What's the current level of gasoline I have in liters?",h4 | h5,displayCarStatus(option='fuel') | gallon_to_liter(gallon=10),u1,1,1. get_fuel_level(vehicle_id='12345'),get_fuel_level,,False,False,missing_tool_schema,wrong,,,,h4,"displayCarStatus({""option"": ""fuel""})",10,argument_overlap:fuel;schema_invalid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_59,1,llmcompiler_explicit_dag,"Now that I have the distance sorted, I'm considering the fuel situation. What's the current level of gasoline I have in liters?",h4 | h5,displayCarStatus(option='fuel') | gallon_to_liter(gallon=10),u2,2,2. get_fuel_level(vehicle_id='12345'),get_fuel_level,,False,False,missing_tool_schema,wrong,,,,h4,"displayCarStatus({""option"": ""fuel""})",0,schema_invalid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_59,1,llmcompiler_explicit_dag,"Now that I have the distance sorted, I'm considering the fuel situation. What's the current level of gasoline I have in liters?",h4 | h5,displayCarStatus(option='fuel') | gallon_to_liter(gallon=10),u3,3,"3. si_unit_conversion(value=15.0, unit_in='gallons', vehicle_id='12345', unit_out='liters')",si_unit_conversion,,True,False,unknown_parameters: vehicle_id,wrong,,,,h4,"displayCarStatus({""option"": ""fuel""})",0,schema_invalid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_59,2,llmcompiler_explicit_dag,"With the liters in mind, I'll need to top up my vehicle’s tank. Please go ahead and fill up the tank before I hit the road.",h6,fillFuelTank(fuelAmount=40),u1,1,1. gallon_to_liter(gallon=10),gallon_to_liter,,True,True,,wrong,,,,h6,"fillFuelTank({""fuelAmount"": 40})",5,schema_valid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_59,2,llmcompiler_explicit_dag,"With the liters in mind, I'll need to top up my vehicle’s tank. Please go ahead and fill up the tank before I hit the road.",h6,fillFuelTank(fuelAmount=40),u2,2,"2. fillUpFuelTank(fuelLevel=10, amount=50)",fillUpFuelTank,,False,False,missing_tool_schema,wrong,,,,h6,"fillFuelTank({""fuelAmount"": 40})",0,schema_invalid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_59,3,llmcompiler_explicit_dag,"As the journey is about to begin, could you kindly engage the 'START' ignition mode to ready the vehicle? I want to ensure everything's in perfect working order before I drive off.",h7 | h8 | h9,"lockDoors(unlock=False, door=['driver', 'passenger', 'rear_left', 'rear_right']) | pressBrakePedal(pedalPosition=1.0) | startEngine(ignitionMode='START')",u1,1,1. fillFuelTank(fuelAmount=40),fillFuelTank,,True,True,,wrong,,,,h9,"startEngine({""ignitionMode"": ""START""})",15,argument_overlap:start;schema_valid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_59,3,llmcompiler_explicit_dag,"As the journey is about to begin, could you kindly engage the 'START' ignition mode to ready the vehicle? I want to ensure everything's in perfect working order before I drive off.",h7 | h8 | h9,"lockDoors(unlock=False, door=['driver', 'passenger', 'rear_left', 'rear_right']) | pressBrakePedal(pedalPosition=1.0) | startEngine(ignitionMode='START')",u2,2,2. setIgnitionMode(mode='start'),setIgnitionMode,,False,False,missing_tool_schema,wrong,,,,h9,"startEngine({""ignitionMode"": ""START""})",10,argument_overlap:start;schema_invalid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_59,4,llmcompiler_explicit_dag,"Finally, I'm analyzing mileage statistics and need the logarithm of the distance to the base the previous fuel value, computed to a precision of 10. Use base of 20. This will help with assessing the fuel efficiency patterns.",h10,"logarithm(value=980.0, base=20, precision=10)",u1,1,1. displayCarStatus(option='fuel'),displayCarStatus,,True,True,,wrong,,,,h10,"logarithm({""value"": 980.0, ""base"": 20, ""precision"": 10})",5,schema_valid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_59,4,llmcompiler_explicit_dag,"Finally, I'm analyzing mileage statistics and need the logarithm of the distance to the base the previous fuel value, computed to a precision of 10. Use base of 20. This will help with assessing the fuel efficiency patterns.",h10,"logarithm(value=980.0, base=20, precision=10)",u2,2,2. gallon_to_liter(gallon=10),gallon_to_liter,,True,True,,wrong,,,,h10,"logarithm({""value"": 980.0, ""base"": 20, ""precision"": 10})",15,argument_overlap:10;schema_valid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_59,4,llmcompiler_explicit_dag,"Finally, I'm analyzing mileage statistics and need the logarithm of the distance to the base the previous fuel value, computed to a precision of 10. Use base of 20. This will help with assessing the fuel efficiency patterns.",h10,"logarithm(value=980.0, base=20, precision=10)",u3,3,3. fillFuelTank(fuelAmount=40),fillFuelTank,,True,True,,wrong,,,,h10,"logarithm({""value"": 980.0, ""base"": 20, ""precision"": 10})",5,schema_valid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_59,4,llmcompiler_explicit_dag,"Finally, I'm analyzing mileage statistics and need the logarithm of the distance to the base the previous fuel value, computed to a precision of 10. Use base of 20. This will help with assessing the fuel efficiency patterns.",h10,"logarithm(value=980.0, base=20, precision=10)",u4,4,4. startEngine(ignitionMode='AUTO'),startEngine,,True,True,,wrong,,,,h10,"logarithm({""value"": 980.0, ""base"": 20, ""precision"": 10})",5,schema_valid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_62,0,llmcompiler_explicit_dag,"I'm currently in Rivermist planning a trip to Stonebrook. Could you provide an estimate of the distance and forward this info to my cousin Bob via text, in the format 'The distance from Rivermist to Stonebrook is xxx km.', where xxx is replaced by the distance value, in one decimal place)?",h1 | h2 | h3 | h4,"get_zipcode_based_on_city('Rivermist') | get_zipcode_based_on_city('Stonebrook') | estimate_distance(cityA='83214', cityB='74532') | send_message(receiver_id='USR002', message='The distance from Rivermist to Stonebrook is 750.0 km.')",u1,1,1. get_zipcode_based_on_city(city=Rivermist),get_zipcode_based_on_city,,True,True,,exact,h1,"get_zipcode_based_on_city({""_arg0"": ""Rivermist""})",115,h1,"get_zipcode_based_on_city({""_arg0"": ""Rivermist""})",115,exact_tool_name;argument_overlap:rivermist;schema_valid,
smoke_explicit,multi_turn_base_62,0,llmcompiler_explicit_dag,"I'm currently in Rivermist planning a trip to Stonebrook. Could you provide an estimate of the distance and forward this info to my cousin Bob via text, in the format 'The distance from Rivermist to Stonebrook is xxx km.', where xxx is replaced by the distance value, in one decimal place)?",h1 | h2 | h3 | h4,"get_zipcode_based_on_city('Rivermist') | get_zipcode_based_on_city('Stonebrook') | estimate_distance(cityA='83214', cityB='74532') | send_message(receiver_id='USR002', message='The distance from Rivermist to Stonebrook is 750.0 km.')",u2,2,2. get_zipcode_based_on_city(city=Stonebrook),get_zipcode_based_on_city,,True,True,,exact,h2,"get_zipcode_based_on_city({""_arg0"": ""Stonebrook""})",115,h2,"get_zipcode_based_on_city({""_arg0"": ""Stonebrook""})",115,exact_tool_name;argument_overlap:stonebrook;schema_valid,
smoke_explicit,multi_turn_base_62,0,llmcompiler_explicit_dag,"I'm currently in Rivermist planning a trip to Stonebrook. Could you provide an estimate of the distance and forward this info to my cousin Bob via text, in the format 'The distance from Rivermist to Stonebrook is xxx km.', where xxx is replaced by the distance value, in one decimal place)?",h1 | h2 | h3 | h4,"get_zipcode_based_on_city('Rivermist') | get_zipcode_based_on_city('Stonebrook') | estimate_distance(cityA='83214', cityB='74532') | send_message(receiver_id='USR002', message='The distance from Rivermist to Stonebrook is 750.0 km.')",u3,3,"3. calculate_distance(city1=$1.zipcode, city2=$2.zipcode)",calculate_distance,"1,2",False,False,missing_tool_schema,wrong,,,,h1,"get_zipcode_based_on_city({""_arg0"": ""Rivermist""})",0,schema_invalid;unresolved_input,no_candidate_above_threshold
smoke_explicit,multi_turn_base_62,0,llmcompiler_explicit_dag,"I'm currently in Rivermist planning a trip to Stonebrook. Could you provide an estimate of the distance and forward this info to my cousin Bob via text, in the format 'The distance from Rivermist to Stonebrook is xxx km.', where xxx is replaced by the distance value, in one decimal place)?",h1 | h2 | h3 | h4,"get_zipcode_based_on_city('Rivermist') | get_zipcode_based_on_city('Stonebrook') | estimate_distance(cityA='83214', cityB='74532') | send_message(receiver_id='USR002', message='The distance from Rivermist to Stonebrook is 750.0 km.')",u4,4,"4. send_message(receiver=Bob, message=""The distance from Rivermist to Stonebrook is $3.distance km."")",send_message,3,True,False,"syntax_error: invalid syntax. Perhaps you forgot a comma?; missing_required: message, receiver_id",partial,h4,"send_message({""receiver_id"": ""USR002"", ""message"": ""The distance from Rivermist to Stonebrook is 750.0 km.""})",150,h4,"send_message({""receiver_id"": ""USR002"", ""message"": ""The distance from Rivermist to Stonebrook is 750.0 km.""})",150,"exact_tool_name;argument_overlap:distance,km.,message,rivermist,stonebrook;schema_invalid;unresolved_input",
smoke_explicit,multi_turn_base_62,0,llmcompiler_explicit_dag,"I'm currently in Rivermist planning a trip to Stonebrook. Could you provide an estimate of the distance and forward this info to my cousin Bob via text, in the format 'The distance from Rivermist to Stonebrook is xxx km.', where xxx is replaced by the distance value, in one decimal place)?",h1 | h2 | h3 | h4,"get_zipcode_based_on_city('Rivermist') | get_zipcode_based_on_city('Stonebrook') | estimate_distance(cityA='83214', cityB='74532') | send_message(receiver_id='USR002', message='The distance from Rivermist to Stonebrook is 750.0 km.')",u5,5,5. format_number_to_2_decimal_places(value=$3.distance),format_number_to_2_decimal_places,3,False,False,missing_tool_schema,wrong,,,,h1,"get_zipcode_based_on_city({""_arg0"": ""Rivermist""})",0,schema_invalid;unresolved_input,no_candidate_above_threshold
smoke_explicit,multi_turn_base_62,1,llmcompiler_explicit_dag,"As I set off on my drive, I need you to verify that all the doors on my car are securely locked, please.",h5,"lockDoors(unlock=False, door=['driver', 'passenger', 'rear_left', 'rear_right'])",u1,1,"1. lockDoors(unlock=True, door=[""driver"", ""passenger"", ""rear_left"", ""rear_right""])",lockDoors,,True,True,,wrong,,,,h5,"lockDoors({""unlock"": false, ""door"": [""driver"", ""passenger"", ""rear_left"", ""rear_right""]})",175,"exact_tool_name;parameter_overlap:door,unlock;argument_overlap:door,driver,lockdoors,passenger,rear_left,rear_right,unlock;schema_valid",no_candidate_above_threshold
smoke_explicit,multi_turn_base_62,1,llmcompiler_explicit_dag,"As I set off on my drive, I need you to verify that all the doors on my car are securely locked, please.",h5,"lockDoors(unlock=False, door=['driver', 'passenger', 'rear_left', 'rear_right'])",u2,2,"2. lockDoors(unlock=True, door=[""driver"", ""passenger"", ""rear_left"", ""rear_right""])",lockDoors,,True,True,,exact,h5,"lockDoors({""unlock"": false, ""door"": [""driver"", ""passenger"", ""rear_left"", ""rear_right""]})",175,h5,"lockDoors({""unlock"": false, ""door"": [""driver"", ""passenger"", ""rear_left"", ""rear_right""]})",175,"exact_tool_name;parameter_overlap:door,unlock;argument_overlap:door,driver,passenger,rear_left,rear_right,unlock;schema_valid",
smoke_explicit,multi_turn_base_62,2,llmcompiler_explicit_dag,"After confirming the security of the vehicle, could you initiate the engine so I can check the fuel level?",h6 | h7,pressBrakePedal(pedalPosition=1.0) | startEngine(ignitionMode='START'),u1,1,1. startEngine(ignitionMode='STOP'),startEngine,,True,True,,wrong,,,,h7,"startEngine({""ignitionMode"": ""START""})",135,"exact_tool_name;parameter_overlap:ignitionMode;argument_overlap:ignitionmode,start;schema_valid",no_candidate_above_threshold
smoke_explicit,multi_turn_base_62,2,llmcompiler_explicit_dag,"After confirming the security of the vehicle, could you initiate the engine so I can check the fuel level?",h6 | h7,pressBrakePedal(pedalPosition=1.0) | startEngine(ignitionMode='START'),u2,2,2. startEngine(ignitionMode='START'),startEngine,,True,True,,exact,h7,"startEngine({""ignitionMode"": ""START""})",135,h7,"startEngine({""ignitionMode"": ""START""})",135,"exact_tool_name;parameter_overlap:ignitionMode;argument_overlap:ignitionmode,start;schema_valid",
smoke_explicit,multi_turn_base_62,3,llmcompiler_explicit_dag,"Also, at your earliest convenience, can you show me all the messages I have send so far?",h8,view_messages_sent(),u1,1,"1. send_message(receiver_id='USR002', message='The distance from Rivermist to Stonebrook is 750.0 km.')",send_message,,True,True,,wrong,,,,h8,view_messages_sent({}),5,schema_valid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_67,0,llmcompiler_explicit_dag,Will you estimate the distance between San Francisco and Silverpine for me?,h1 | h2 | h3,"get_zipcode_based_on_city('San Francisco') | get_zipcode_based_on_city('Silverpine') | estimate_distance(cityA='94016', cityB='62947')",u1,1,"1. set_navigation(destination: ""San Francisco, CA, USA"")",set_navigation,,True,False,syntax_error: invalid syntax; missing_required: destination,wrong,,,,h1,"get_zipcode_based_on_city({""_arg0"": ""San Francisco""})",20,"argument_overlap:francisco,san;schema_invalid",no_candidate_above_threshold
smoke_explicit,multi_turn_base_67,0,llmcompiler_explicit_dag,Will you estimate the distance between San Francisco and Silverpine for me?,h1 | h2 | h3,"get_zipcode_based_on_city('San Francisco') | get_zipcode_based_on_city('Silverpine') | estimate_distance(cityA='94016', cityB='62947')",u2,2,"2. set_navigation(destination: ""Silverpine, CA, USA"")",set_navigation,,True,False,syntax_error: invalid syntax; missing_required: destination,wrong,,,,h2,"get_zipcode_based_on_city({""_arg0"": ""Silverpine""})",10,argument_overlap:silverpine;schema_invalid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_67,1,llmcompiler_explicit_dag,I need that info to check if my vehicle can cover the distance without refueling.,h4,estimate_drive_feasibility_by_mileage(distance=780.0),u1,1,1. get_current_fuel_level(),get_current_fuel_level,,False,False,missing_tool_schema,wrong,,,,h4,"estimate_drive_feasibility_by_mileage({""distance"": 780.0})",10,argument_overlap:distance;schema_invalid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_67,1,llmcompiler_explicit_dag,I need that info to check if my vehicle can cover the distance without refueling.,h4,estimate_drive_feasibility_by_mileage(distance=780.0),u2,2,2. calculate_fuel_needed(distance=780.0),calculate_fuel_needed,,False,False,missing_tool_schema,wrong,,,,h4,"estimate_drive_feasibility_by_mileage({""distance"": 780.0})",30,"parameter_overlap:distance;argument_overlap:780.0,distance;schema_invalid",no_candidate_above_threshold
smoke_explicit,multi_turn_base_67,1,llmcompiler_explicit_dag,I need that info to check if my vehicle can cover the distance without refueling.,h4,estimate_drive_feasibility_by_mileage(distance=780.0),u3,3,3. startEngine(ignitionMode='START'),startEngine,,True,True,,wrong,,,,h4,"estimate_drive_feasibility_by_mileage({""distance"": 780.0})",5,schema_valid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_67,1,llmcompiler_explicit_dag,I need that info to check if my vehicle can cover the distance without refueling.,h4,estimate_drive_feasibility_by_mileage(distance=780.0),u4,4,4. startEngine(ignitionMode='STOP'),startEngine,,True,True,,wrong,,,,h4,"estimate_drive_feasibility_by_mileage({""distance"": 780.0})",5,schema_valid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_67,2,llmcompiler_explicit_dag,"In case it can't, just fill out the fuel tank completely.",h5,fillFuelTank(fuelAmount=39.5),u1,1,1. get_fuel_level(),get_fuel_level,,False,False,missing_tool_schema,wrong,,,,h5,"fillFuelTank({""fuelAmount"": 39.5})",10,argument_overlap:fillfueltank;schema_invalid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_67,2,llmcompiler_explicit_dag,"In case it can't, just fill out the fuel tank completely.",h5,fillFuelTank(fuelAmount=39.5),u2,2,2. fillFuelTank(fuelAmount=20.0),fillFuelTank,,True,True,,exact,h5,"fillFuelTank({""fuelAmount"": 39.5})",125,h5,"fillFuelTank({""fuelAmount"": 39.5})",125,exact_tool_name;parameter_overlap:fuelAmount;argument_overlap:fuelamount;schema_valid,
smoke_explicit,multi_turn_base_67,3,llmcompiler_explicit_dag,Turn on my vehicle's engine in 'START' mode.,h6 | h7 | h8,"lockDoors(unlock=False, door=['driver', 'passenger', 'rear_left', 'rear_right']) | pressBrakePedal(pedalPosition=1.0) | startEngine(ignitionMode='START')",u1,1,1. fillFuelTank(fuelAmount=39.5),fillFuelTank,,True,True,,wrong,,,,h8,"startEngine({""ignitionMode"": ""START""})",35,"argument_overlap:ignitionmode,start,startengine;schema_valid",no_candidate_above_threshold
smoke_explicit,multi_turn_base_67,3,llmcompiler_explicit_dag,Turn on my vehicle's engine in 'START' mode.,h6 | h7 | h8,"lockDoors(unlock=False, door=['driver', 'passenger', 'rear_left', 'rear_right']) | pressBrakePedal(pedalPosition=1.0) | startEngine(ignitionMode='START')",u2,2,2. startEngine(ignitionMode='START'),startEngine,,True,True,,exact,h8,"startEngine({""ignitionMode"": ""START""})",135,h8,"startEngine({""ignitionMode"": ""START""})",135,"exact_tool_name;parameter_overlap:ignitionMode;argument_overlap:ignitionmode,start;schema_valid",
smoke_explicit,multi_turn_base_70,0,llmcompiler_explicit_dag,"Ensure the fuel tank is replenished adequately by adding 38 liters of gasoline so that we're well-prepared for the lengthy voyage ahead. Only fill with interger amount for volumn; round when not integer. Once fueled, proceed to start the engine confidently with the ignition mode, and make certain that all doors are secure, and the parking brake is engaged as a safety measure.",h1 | h2 | h3 | h4 | h5 | h6,"liter_to_gallon(liter=38) | fillFuelTank(fuelAmount=10) | activateParkingBrake(mode='engage') | lockDoors(unlock=False, door=['driver', 'passenger', 'rear_left', 'rear_right']) | pressBrakePedal(pedalPosition=1.0) | startEngine(ignitionMode='START')",u1,1,"1. fillFuelTank(param={""fuelAmount"": 38})",fillFuelTank,,True,False,missing_required: fuelAmount; unknown_parameters: param,partial,h2,"fillFuelTank({""fuelAmount"": 10})",110,h2,"fillFuelTank({""fuelAmount"": 10})",110,exact_tool_name;argument_overlap:fuelamount;schema_invalid,
smoke_explicit,multi_turn_base_70,0,llmcompiler_explicit_dag,"Ensure the fuel tank is replenished adequately by adding 38 liters of gasoline so that we're well-prepared for the lengthy voyage ahead. Only fill with interger amount for volumn; round when not integer. Once fueled, proceed to start the engine confidently with the ignition mode, and make certain that all doors are secure, and the parking brake is engaged as a safety measure.",h1 | h2 | h3 | h4 | h5 | h6,"liter_to_gallon(liter=38) | fillFuelTank(fuelAmount=10) | activateParkingBrake(mode='engage') | lockDoors(unlock=False, door=['driver', 'passenger', 'rear_left', 'rear_right']) | pressBrakePedal(pedalPosition=1.0) | startEngine(ignitionMode='START')",u2,2,"2. lockDoors(param={""unlock"": True, ""door"": [""driver"", ""passenger"", ""rear_left"", ""rear_right""]})",lockDoors,,True,False,"missing_required: door, unlock; unknown_parameters: param",partial,h4,"lockDoors({""unlock"": false, ""door"": [""driver"", ""passenger"", ""rear_left"", ""rear_right""]})",150,h4,"lockDoors({""unlock"": false, ""door"": [""driver"", ""passenger"", ""rear_left"", ""rear_right""]})",150,"exact_tool_name;argument_overlap:door,driver,passenger,rear_left,rear_right,unlock;schema_invalid",
smoke_explicit,multi_turn_base_70,0,llmcompiler_explicit_dag,"Ensure the fuel tank is replenished adequately by adding 38 liters of gasoline so that we're well-prepared for the lengthy voyage ahead. Only fill with interger amount for volumn; round when not integer. Once fueled, proceed to start the engine confidently with the ignition mode, and make certain that all doors are secure, and the parking brake is engaged as a safety measure.",h1 | h2 | h3 | h4 | h5 | h6,"liter_to_gallon(liter=38) | fillFuelTank(fuelAmount=10) | activateParkingBrake(mode='engage') | lockDoors(unlock=False, door=['driver', 'passenger', 'rear_left', 'rear_right']) | pressBrakePedal(pedalPosition=1.0) | startEngine(ignitionMode='START')",u3,3,"3. startEngine(param={""ignitionMode"": ""START""})",startEngine,,True,False,missing_required: ignitionMode; unknown_parameters: param,partial,h6,"startEngine({""ignitionMode"": ""START""})",120,h6,"startEngine({""ignitionMode"": ""START""})",120,"exact_tool_name;argument_overlap:ignitionmode,start;schema_invalid",
smoke_explicit,multi_turn_base_70,1,llmcompiler_explicit_dag,"As we gear up for our adventure, it’s wise to confirm that each tire is inflated to a stable 32 PSI. Should any of the tires fall short, chart a course to the nearest tire service center to have this rectified.",h7 | h8 | h9,"check_tire_pressure() | find_nearest_tire_shop() | set_navigation(destination='456 Oakwood Avenue, Rivermist, 83214')",u1,1,1. pressBrakePedal(pedalPosition=1.0),pressBrakePedal,,True,True,,wrong,,,,h7,check_tire_pressure({}),5,schema_valid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_70,1,llmcompiler_explicit_dag,"As we gear up for our adventure, it’s wise to confirm that each tire is inflated to a stable 32 PSI. Should any of the tires fall short, chart a course to the nearest tire service center to have this rectified.",h7 | h8 | h9,"check_tire_pressure() | find_nearest_tire_shop() | set_navigation(destination='456 Oakwood Avenue, Rivermist, 83214')",u2,2,2. releaseBrakePedal(),releaseBrakePedal,,True,True,,wrong,,,,h7,check_tire_pressure({}),5,schema_valid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_71,0,llmcompiler_explicit_dag,"Using my vehicle's system, estimate the distance between Rivermist and Stonebrook.",h1 | h2 | h3,"get_zipcode_based_on_city('Rivermist') | get_zipcode_based_on_city('Stonebrook') | estimate_distance(cityA='83214', cityB='74532')",u1,1,"1. get_zipcode_based_on_city(arg={""city"": ""Rivermist""})",get_zipcode_based_on_city,,True,False,missing_required: city; unknown_parameters: arg,partial,h2,"get_zipcode_based_on_city({""_arg0"": ""Stonebrook""})",120,h1,"get_zipcode_based_on_city({""_arg0"": ""Rivermist""})",120,"exact_tool_name;argument_overlap:get_zipcode_based_on_city,rivermist;schema_invalid",
smoke_explicit,multi_turn_base_71,0,llmcompiler_explicit_dag,"Using my vehicle's system, estimate the distance between Rivermist and Stonebrook.",h1 | h2 | h3,"get_zipcode_based_on_city('Rivermist') | get_zipcode_based_on_city('Stonebrook') | estimate_distance(cityA='83214', cityB='74532')",u2,2,"2. get_zipcode_based_on_city(arg={""city"": ""Stonebrook""})",get_zipcode_based_on_city,,True,False,missing_required: city; unknown_parameters: arg,partial,h1,"get_zipcode_based_on_city({""_arg0"": ""Rivermist""})",100,h2,"get_zipcode_based_on_city({""_arg0"": ""Stonebrook""})",110,exact_tool_name;argument_overlap:stonebrook;schema_invalid,
smoke_explicit,multi_turn_base_71,1,llmcompiler_explicit_dag,"Assess if my vehicle's current mileage will suffice for the distance calculated. You don't need to re-fill, I just want to know.",h4,estimate_drive_feasibility_by_mileage(distance=750.0),u1,1,1. get_zipcode_based_on_city('Rivermist'),get_zipcode_based_on_city,,True,False,positional_args_not_schema_checked; missing_required: city,wrong,,,,h4,"estimate_drive_feasibility_by_mileage({""distance"": 750.0})",10,argument_overlap:distance;schema_invalid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_71,1,llmcompiler_explicit_dag,"Assess if my vehicle's current mileage will suffice for the distance calculated. You don't need to re-fill, I just want to know.",h4,estimate_drive_feasibility_by_mileage(distance=750.0),u2,2,2. get_zipcode_based_on_city('Stonebrook'),get_zipcode_based_on_city,,True,False,positional_args_not_schema_checked; missing_required: city,wrong,,,,h4,"estimate_drive_feasibility_by_mileage({""distance"": 750.0})",0,schema_invalid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_71,1,llmcompiler_explicit_dag,"Assess if my vehicle's current mileage will suffice for the distance calculated. You don't need to re-fill, I just want to know.",h4,estimate_drive_feasibility_by_mileage(distance=750.0),u3,3,"3. estimate_distance(cityA='83214', cityB='74532')",estimate_distance,,True,True,,wrong,,,,h4,"estimate_drive_feasibility_by_mileage({""distance"": 750.0})",5,schema_valid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_71,2,llmcompiler_explicit_dag,Fill the fuel tank to completely full.,h5,fillFuelTank(fuelAmount=45.0),u1,1,1. get_fuel_level(),get_fuel_level,,False,False,missing_tool_schema,wrong,,,,h5,"fillFuelTank({""fuelAmount"": 45.0})",0,schema_invalid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_71,2,llmcompiler_explicit_dag,Fill the fuel tank to completely full.,h5,fillFuelTank(fuelAmount=45.0),u2,2,2. fillFuelTank(fuelAmount=50.0),fillFuelTank,,True,True,,exact,h5,"fillFuelTank({""fuelAmount"": 45.0})",125,h5,"fillFuelTank({""fuelAmount"": 45.0})",125,exact_tool_name;parameter_overlap:fuelAmount;argument_overlap:fuelamount;schema_valid,
smoke_explicit,multi_turn_base_71,3,llmcompiler_explicit_dag,"With the vehicle secured, start the engine for our prepared journey.",h6 | h7 | h8,"lockDoors(unlock=False, door=['driver', 'passenger', 'rear_left', 'rear_right']) | pressBrakePedal(pedalPosition=1.0) | startEngine(ignitionMode='START')",u1,1,1. fillFuelTank(fuelAmount=45.0),fillFuelTank,,True,True,,wrong,,,,h8,"startEngine({""ignitionMode"": ""START""})",15,argument_overlap:start;schema_valid,no_candidate_above_threshold
smoke_explicit,multi_turn_base_71,3,llmcompiler_explicit_dag,"With the vehicle secured, start the engine for our prepared journey.",h6 | h7 | h8,"lockDoors(unlock=False, door=['driver', 'passenger', 'rear_left', 'rear_right']) | pressBrakePedal(pedalPosition=1.0) | startEngine(ignitionMode='START')",u2,2,"2. startEngine(ignitionMode=""START"")",startEngine,,True,True,,exact,h8,"startEngine({""ignitionMode"": ""START""})",135,h8,"startEngine({""ignitionMode"": ""START""})",135,"exact_tool_name;parameter_overlap:ignitionMode;argument_overlap:ignitionmode,start;schema_valid",
